date,symbol,fiscalqtr,MarketCapBasic,TotalRevenue,CommonStock,NetIncome,TotalCurrentAssets,TotalCurrentLiabilities,TotalStockholdersEquity,EBIT,DebttoEquity,GrossMarginPctTTM,OperatingMarginPctTTM,BasicEPSNetIncome,PriceEarningsTTM,PriceEarningsFY,PriceBookFQ,ROA
2014-03-31 00:00:00.000000,AES,Q1,7644137255.0,4262000000.0,8000000.0,-58000000.0,7989000000.0,7840000000.0,4193000000.0,577000000.0,5.12402,0.234,0.1561,-0.08,-6.6023,-6.1534,3.1163,-0.013832578106367757
2014-03-31 00:00:00.000000,A,Q1,21818650000.0,1008000000.0,6000000.0,195000000.0,5073000000.0,1549000000.0,5444000000.0,124000000.0,0.49504,0.5433,0.1893,0.59,114.4915,32.0896,4.825,0.03581925055106539
2014-03-31 00:00:00.000000,APD,Q1,36396503000.0,2545500000.0,249400000.0,290200000.0,3330100000.0,3145200000.0,7264000000.0,385600000.0,0.84916,0.2949,0.1831,1.37,12.8097,10.9898,3.5874,0.03995044052863436
2014-03-31 00:00:00.000000,AKAM,Q1,12232156700.0,453502000.0,1832000.0,72800000.0,1127300000.0,244186000.0,2712145000.0,120847000.0,0.2178,0.6501,0.1263,0.41,56.5873,51.2126,3.7195,0.02684222266877324
2014-03-31 00:00:00.000000,ALK,Q1,8056767290.0,1222000000.0,69000000.0,94000000.0,1934000000.0,1755000000.0,2095000000.0,141000000.0,0.39809,0.6116,0.1588,0.69,7.8311,8.7616,2.1765,0.04486873508353222
2014-03-31 00:00:00.000000,ALB,Q1,10841843500.0,599843000.0,795000.0,56583000.0,1477402000.0,423199000.0,1604751000.0,77923000.0,0.6673,0.3613,0.1913,0.71,199.4898,261.0,2.9895,0.035259675800170864
2014-03-31 00:00:00.000000,ALXN,Q1,24142720000.0,566616000.0,20000.0,159354000.0,2245880000.0,396822000.0,2700978000.0,209503000.0,0.04884,0.8721,0.1767,0.81,54.7107,60.399,2.7269,0.05899862938535597
2014-03-31 00:00:00.000000,ALGN,Q1,19786600950.0,180646000.0,8000.0,32444000.0,552177000.0,170855000.0,696753000.0,41804000.0,0.0,0.7581,0.24,0.4,87.3039,76.8824,17.5754,0.04656456448698463
2014-03-31 00:00:00.000000,ALLE,Q1,8136000000.0,466600000.0,1000000.0,35800000.0,913900000.0,461500000.0,-60400000.0,67800000.0,-22.10099,0.4446,0.2027,0.37,29.2241,27.7213,20.259,-0.5927152317880795
2014-03-31 00:00:00.000000,AGN,Q1,52910638000.0,2655100000.0,0.0,96500000.0,4540700000.0,3002100000.0,9624700000.0,207900000.0,0.92594,0.864,-0.3715,0.56,-12.0174,-12.4018,0.7167,0.010026286533606243
2014-03-31 00:00:00.000000,ADS,Q1,11596328000.0,1232900000.0,1016000.0,137395000.0,9938025000.0,3965252000.0,949909000.0,281792000.0,7.50826,0.3019,0.2163,2.59,14.4658,17.8885,5.8255,0.14464017079530775
2014-03-31 00:00:00.000000,LNT,Q1,9541738000.0,952800000.0,1100000.0,110600000.0,936200000.0,1384200000.0,3531500000.0,154200000.0,1.00827,0.3609,0.1932,0.97,20.8744,21.4121,2.1774,0.0313181367690783
2014-03-31 00:00:00.000000,GOOGL,Q1,742809680365.0,15420000000.0,26652000000.0,3452000000.0,75314000000.0,16270000000.0,91711000000.0,4115000000.0,0.06807,0.5888,0.2359,5.13,59.8511,57.6574,4.9614,0.03763997775621245
2014-03-31 00:00:00.000000,MO,Q1,109731343629.0,5517000000.0,935000000.0,1175000000.0,6977000000.0,7584000000.0,4115000000.0,1734000000.0,3.40024,0.4673,0.3736,0.59,10.7778,13.4482,7.1361,0.28554070473876064
2014-03-31 00:00:00.000000,AMZN,Q1,733195200000.0,19741000000.0,5000000.0,108000000.0,19327000000.0,18357000000.0,10328000000.0,146000000.0,0.30471,0.3707,0.0231,0.23,248.3724,185.0427,27.1772,0.010457010069713401
2014-03-31 00:00:00.000000,AEE,Q1,13651102000.0,1594000000.0,2000000.0,98000000.0,1840000000.0,2725000000.0,6513000000.0,246000000.0,1.00937,0.4583,0.236,0.4,26.2944,27.3102,1.9127,0.015046829418086903
2014-03-31 00:00:00.000000,AAL,Q1,22883091920.0,9995000000.0,6000000.0,480000000.0,15193000000.0,15079000000.0,1095000000.0,730000000.0,15.23744,0.7372,0.0961,0.66,11.9949,13.273,5.8587,0.4383561643835616
2014-03-31 00:00:00.000000,AEP,Q1,33669631007.0,4648000000.0,3305000000.0,560000000.0,4335000000.0,6519000000.0,16416000000.0,1041000000.0,1.18293,0.5816,0.2168,1.15,17.6443,18.9126,1.8442,0.0341130604288499
2014-03-31 00:00:00.000000,AMT,Q1,58498088220.0,984089000.0,3984000.0,202499000.0,1042981000.0,1275005000.0,3671178000.0,353637000.0,3.90452,0.6914,0.2999,0.51,51.1685,53.0372,9.4492,0.055159134207058334
2014-03-31 00:00:00.000000,AWK,Q1,14893260000.0,679003000.0,1790000.0,68123000.0,687994000.0,1197699000.0,4801087000.0,187232000.0,1.22093,0.5895,0.3637,0.38,35.1555,38.2803,2.7812,0.014189078431613508
2014-03-31 00:00:00.000000,ABC,Q1,19620688010.0,29176362000.0,2678000.0,41385000.0,14393651000.0,14870635000.0,2319745000.0,159616000.0,0.60205,0.0297,0.0069,0.18,20.2867,49.5509,6.9037,0.01784032296653296
2014-03-31 00:00:00.000000,AME,Q1,17453660490.0,975292000.0,2583000.0,140586000.0,1434171000.0,931805000.0,3272632000.0,221631000.0,0.4302,0.3369,0.2128,0.57,25.7857,24.4831,4.3639,0.0429580838908866
2014-03-31 00:00:00.000000,AMGN,Q1,125410360000.0,4521000000.0,29890000000.0,1073000000.0,28302000000.0,8203000000.0,22741000000.0,1364000000.0,1.40821,0.8219,0.4365,1.42,63.777,64.1697,4.9957,0.04718350116529616
2014-03-31 00:00:00.000000,APH,Q1,26048697000.0,1246100000.0,157000.0,158500000.0,3204467000.0,1556204000.0,2875448000.0,232100000.0,0.77331,0.3295,0.2036,0.5,41.3641,41.2207,6.7595,0.055121845361140245
2014-03-31 00:00:00.000000,APC,Q1,36436520000.0,5844000000.0,52000000.0,-2669000000.0,9664000000.0,10929000000.0,19120000000.0,2975000000.0,0.70968,0.7083,-0.0564,-5.3,-78.2235,-63.1059,3.4066,-0.139592050209205
2014-03-31 00:00:00.000000,ADI,Q1,33129787680.0,628238000.0,52089000.0,152586000.0,5470959000.0,519494000.0,4795635000.0,179609000.0,0.18191,0.6112,0.2117,0.49,42.9474,43.6411,3.2458,0.03181768420657535
2014-03-31 00:00:00.000000,ANSS,Q1,13919334640.0,215271000.0,932000.0,56542000.0,1132262000.0,441747000.0,2208120000.0,79062000.0,5e-05,0.8629,0.3567,0.61,54.9597,48.3902,6.3339,0.025606398202996213
2014-03-31 00:00:00.000000,AOS,Q1,10583064286.0,552200000.0,148300000.0,46700000.0,1198200000.0,536500000.0,1343400000.0,65000000.0,0.16897,0.4134,0.1737,0.51,38.3941,35.6279,6.9124,0.03476254280184606
2014-03-31 00:00:00.000000,APA,Q1,15792450000.0,3647000000.0,255000000.0,236000000.0,5463000000.0,4356000000.0,33082000000.0,1428000000.0,0.29239,0.7318,0.1323,0.6,12.1554,12.345,2.1407,0.007133788767305483
2014-06-30 00:00:00.000000,MMM,Q2,130105625000.0,8134000000.0,9000000.0,1267000000.0,13193000000.0,7040000000.0,17354000000.0,1856000000.0,0.40181,0.4946,0.2285,1.94,27.459,28.9508,11.5381,0.07300910452921516
2014-06-30 00:00:00.000000,ABBV,Q2,147789600000.0,4926000000.0,16000000.0,1098000000.0,17794000000.0,6317000000.0,5218000000.0,1515000000.0,2.82503,0.7505,0.3399,0.69,28.0606,29.2175,29.1226,0.2104254503641242
